118.4, 5134.58, 5134.578
118.6, 5125.366, 5125.365
118.8, 5111.941, 5111.94
119.0, 5100.401, 5100.399
119.2, 5094.243, 5094.241
119.4, 5088.04, 5088.039
119.6, 5081.268, 5081.267
119.8, 5088.475, 5088.473
120.0, 5108.099, 5108.098
120.2, 5117.666, 5117.664
120.4, 5117.975, 5117.974
120.6, 5124.474, 5124.47
120.8, 5128.841, 5128.838
121.0, 5118.84, 5118.838
121.2, 5102.093, 5102.092
121.4, 5088.153, 5088.151
121.6, 5080.372, 5080.369
121.8, 5082.257, 5082.255
122.0, 5092.307, 5092.305
122.2, 5103.59, 5103.587
122.4, 5113.61, 5113.608
122.6, 5124.686, 5124.683
122.8, 5131.525, 5131.522
123.0, 5125.184, 5125.181
123.2, 5107.992, 5107.99
123.4, 5092.226, 5092.224
123.6, 5083.532, 5083.53
123.8, 5079.529, 5079.525
124.0, 5082.907, 5082.904
124.2, 5094.384, 5094.382
124.4, 5105.19, 5105.187
124.6, 5113.686, 5113.683
124.8, 5125.375, 5125.374
125.0, 5132.978, 5132.977
125.2, 5125.165, 5125.16
125.4, 5110.26, 5110.255
125.6, 5102.091, 5102.09
125.8, 5093.178, 5093.178
126.0, 5076.933, 5076.929
126.2, 5071.183, 5071.178
126.4, 5087.31, 5087.307
126.6, 5104.214, 5104.213
126.8, 5109.553, 5109.55
127.0, 5122.467, 5122.461
127.2, 5141.22, 5141.216
127.4, 5137.973, 5137.973
127.6, 5115.605, 5115.605
127.8, 5098.378, 5098.374
128.0, 5089.087, 5089.083
128.2, 5083.32, 5083.319
128.4, 5081.924, 5081.922
128.6, 5086.716, 5086.71
128.8, 5102.214, 5102.208
129.0, 5122.127, 5122.126
129.2, 5130.676, 5130.678
129.4, 5128.744, 5128.741
129.6, 5124.375, 5124.368
129.8, 5117.953, 5117.95
130.0, 5108.872, 5108.874
130.2, 5095.135, 5095.134
130.4, 5082.23, 5082.224
130.6, 5084.573, 5084.569
130.8, 5098.08, 5098.082
131.0, 5106.221, 5106.221
131.2, 5115.647, 5115.641
131.4, 5131.708, 5131.702
131.6, 5138.135, 5138.135
131.8, 5133.814, 5133.816
132.0, 5127.13, 5127.128
132.2, 5110.435, 5110.43
132.4, 5090.227, 5090.225
132.6, 5083.536, 5083.538
132.8, 5083.076, 5083.074
133.0, 5087.344, 5087.338
133.2, 5106.01, 5106.005
133.4, 5125.463, 5125.464
133.6, 5135.082, 5135.085
133.8, 5143.59, 5143.588
134.0, 5143.699, 5143.694
134.2, 5127.184, 5127.182
134.4, 5108.713, 5108.714
134.6, 5096.925, 5096.924
134.8, 5088.969, 5088.964
135.0, 5086.97, 5086.967
135.2, 5091.252, 5091.254
135.4, 5103.657, 5103.658
135.6, 5124.907, 5124.903
135.8, 5136.388, 5136.383
136.0, 5132.751, 5132.75
136.2, 5134.52, 5134.521
136.4, 5137.099, 5137.097
136.6, 5120.369, 5120.365
136.8, 5097.631, 5097.63
137.0, 5089.366, 5089.369
137.2, 5092.22, 5092.22
137.4, 5098.732, 5098.726
137.6, 5105.81, 5105.804
137.8, 5114.815, 5114.817
138.0, 5132.549, 5132.552
138.2, 5150.56, 5150.557
138.4, 5146.698, 5146.692
138.6, 5122.631, 5122.63
138.8, 5104.769, 5104.772
139.0, 5104.087, 5104.086
139.2, 5101.348, 5101.342
139.4, 5085.571, 5085.567
139.6, 5081.813, 5081.815
139.8, 5107.259, 5107.261
140.0, 5136.311, 5136.309
140.2, 5142.18, 5142.176
140.4, 5135.507, 5135.506
140.6, 5134.72, 5134.719
140.8, 5137.578, 5137.574
141.0, 5127.427, 5127.424
141.2, 5099.46, 5099.461
141.4, 5079.156, 5079.158
141.6, 5087.198, 5087.197
141.8, 5103.777, 5103.774
142.0, 5106.313, 5106.313
142.2, 5109.011, 5109.012
142.4, 5129.742, 5129.737
142.6, 5154.697, 5154.691
142.8, 5152.413, 5152.412
143.0, 5123.249, 5123.253
143.2, 5107.299, 5107.3
143.4, 5115.11, 5115.107
143.6, 5108.997, 5108.995
143.8, 5083.463, 5083.463
144.0, 5080.438, 5080.438
144.2, 5109.719, 5109.716
144.4, 5135.411, 5135.409
144.6, 5134.442, 5134.444
144.8, 5122.763, 5122.766
145.0, 5128.865, 5128.863
145.2, 5146.701, 5146.698
145.4, 5134.976, 5134.975
145.6, 5095.548, 5095.549
145.8, 5080.062, 5080.06
146.0, 5099.16, 5099.159
146.2, 5112.674, 5112.677
146.4, 5103.026, 5103.03
146.6, 5100.622, 5100.621
146.8, 5129.962, 5129.958
147.0, 5161.496, 5161.495
147.2, 5150.612, 5150.613
147.4, 5118.925, 5118.925
147.6, 5112.353, 5112.352
147.8, 5115.928, 5115.93
148.0, 5096.871, 5096.874
148.2, 5074.834, 5074.837
148.4, 5085.091, 5085.091
148.6, 5118.756, 5118.753
148.8, 5135.047, 5135.045
149.0, 5123.508, 5123.51
149.2, 5121.862, 5121.865
149.4, 5144.843, 5144.844
149.6, 5149.58, 5149.58
149.8, 5116.551, 5116.551
150.0, 5090.148, 5090.15
150.2, 5097.757, 5097.758
150.4, 5111.38, 5111.379
150.6, 5103.096, 5103.097
150.8, 5086.533, 5086.534
151.0, 5094.001, 5094.003
151.2, 5128.019, 5128.023
151.4, 5149.491, 5149.492
151.6, 5136.14, 5136.138
151.8, 5120.195, 5120.193
152.0, 5123.103, 5123.104
152.2, 5119.55, 5119.552
152.4, 5095.276, 5095.277
152.6, 5075.579, 5075.581
152.8, 5085.218, 5085.221
153.0, 5111.489, 5111.49
153.2, 5121.998, 5121.997
153.4, 5117.325, 5117.324
153.6, 5125.891, 5125.892
153.8, 5140.339, 5140.339
154.0, 5130.186, 5130.184
154.2, 5104.809, 5104.811
154.4, 5092.303, 5092.307
154.6, 5095.051, 5095.053
154.8, 5098.62, 5098.618
155.0, 5095.708, 5095.705
155.2, 5092.851, 5092.851
155.4, 5101.397, 5101.399
155.6, 5120.994, 5120.996
155.8, 5133.652, 5133.651
156.0, 5126.428, 5126.427
156.2, 5114.678, 5114.68
156.4, 5115.977, 5115.979
156.6, 5116.241, 5116.239
156.8, 5097.99, 5097.989
157.0, 5076.445, 5076.446
157.2, 5075.896, 5075.897
157.4, 5093.313, 5093.314
157.6, 5108.776, 5108.776
157.8, 5111.535, 5111.534
158.0, 5112.854, 5112.855
158.2, 5124.194, 5124.192
158.4, 5131.583, 5131.581
158.6, 5117.893, 5117.895
158.8, 5095.143, 5095.145
159.0, 5083.314, 5083.313
159.2, 5084.736, 5084.736
159.4, 5092.451, 5092.455
159.6, 5095.769, 5095.771
159.8, 5096.14, 5096.138
160.0, 5106.182, 5106.179
160.2, 5117.996, 5117.995
160.4, 5114.857, 5114.858
160.6, 5107.737, 5107.739
160.8, 5107.417, 5107.417
161.0, 5102.769, 5102.767
161.2, 5092.715, 5092.716
161.4, 5084.9, 5084.902
161.6, 5081.516, 5081.515
161.8, 5087.402, 5087.4
162.0, 5097.953, 5097.953
162.2, 5099.915, 5099.917
162.4, 5101.757, 5101.758
162.6, 5116.162, 5116.162
162.8, 5126.16, 5126.158
163.0, 5111.192, 5111.19
163.2, 5086.882, 5086.881
163.4, 5077.507, 5077.508
163.6, 5079.883, 5079.883
163.8, 5080.358, 5080.361
164.0, 5079.341, 5079.343
164.2, 5088.026, 5088.024
164.4, 5102.444, 5102.442
164.6, 5106.153, 5106.151
164.8, 5104.117, 5104.116
165.0, 5107.226, 5107.224
165.2, 5101.399, 5101.397
165.4, 5087.474, 5087.475
165.6, 5085.86, 5085.862
165.8, 5087.438, 5087.438
166.0, 5078.37, 5078.368
166.2, 5073.131, 5073.129
166.4, 5079.618, 5079.617
166.6, 5086.897, 5086.896
166.8, 5091.023, 5091.022
167.0, 5095.642, 5095.642
167.2, 5099.585, 5099.583
167.4, 5099.144, 5099.141
167.6, 5093.591, 5093.589
167.8, 5083.951, 5083.953
168.0, 5071.795, 5071.794
168.2, 5065.011, 5065.009
168.4, 5071.228, 5071.227
168.6, 5082.084, 5082.084
168.8, 5084.124, 5084.124
169.0, 5085.197, 5085.196
169.2, 5095.407, 5095.403
169.4, 5099.722, 5099.716
169.6, 5086.918, 5086.917
169.8, 5074.954, 5074.955
170.0, 5075.212, 5075.211
170.2, 5072.88, 5072.877
170.4, 5064.613, 5064.611
170.6, 5067.079, 5067.079
170.8, 5081.089, 5081.089
171.0, 5087.276, 5087.269
171.2, 5081.534, 5081.529
171.4, 5077.409, 5077.41
171.6, 5082.778, 5082.777
171.8, 5092.802, 5092.795
172.0, 5093.932, 5093.929
172.2, 5080.769, 5080.77
172.4, 5068.035, 5068.034
172.6, 5069.579, 5069.577
172.8, 5075.655, 5075.65
173.0, 5070.316, 5070.31
173.2, 5062.734, 5062.734
173.4, 5071.895, 5071.894
173.6, 5090.138, 5090.13
173.8, 5098.71, 5098.703
174.0, 5095.606, 5095.603
174.2, 5087.766, 5087.764
174.4, 5080.712, 5080.708
174.6, 5076.113, 5076.107
